provincia,poblacion,total,nuevas,lat,lng,created_at
Los Ríos,921763,15274,174,-1.800000000000000,-79.53333300000000,15/01/2022
Manabí,1562079,41419,592,-1.056181000000000,-80.45521700000000,15/01/2022
Morona Santiago,196535,8030,61,-2.300000000000000,-78.11666700000001,15/01/2022
Napo,133705,5053,145,-0.9890000000000000,-77.81590000000000,15/01/2022
Orellana,161338,4440,62,-0.4666670000000000,-76.96666700000000,15/01/2022
Pastaza,114202,4076,24,-1.066667000000000,-78.00111099999999,15/01/2022
Pichincha,3228233,218784,3255,-0.2186110000000000,-78.50972200000000,15/01/2022
Santa Elena,401178,5445,124,-2.226700000000000,-80.85830000000000,15/01/2022
Sto. Domingo Tsáchilas,511151,13743,57,-0.2541670000000000,-79.17194400000000,15/01/2022
Sucumbíos,230503,7352,122,0.08472200000000002,-76.88277800000000,15/01/2022
Tungurahua,590600,17992,135,-1.241667000000000,-78.61972200000000,15/01/2022
Zamora Chinchipe,120416,3557,55,-4.120000000000000,-78.80000000000000,15/01/2022
Azuay,881394,31371,104,-2.897414000000000,-79.00448100000000,16/01/2022
Bolívar,209933,8908,106,-1.605556000000000,-79.00305600000000,16/01/2022
Carchi,186869,10535,92,0.8121800000000000,-77.71633000000000,16/01/2022
Cañar,281396,8755,301,-2.733333000000000,-78.83333300000000,16/01/2022
Chimborazo,524004,11001,189,-1.674347000000000,-78.64829400000001,16/01/2022
Cotopaxi,488716,13973,230,-0.9333330000000000,-78.61666700000001,16/01/2022
El Oro,715751,32632,2155,-3.266667000000000,-79.96666700000000,16/01/2022
Esmeraldas,591083,11280,37,1.050000000000000,-79.20000000000000,16/01/2022
Galápagos,33042,2055,19,-0.7999999999999999,-89.40000000000001,16/01/2022
Guayas,4387434,105083,4306,-2.183333000000000,-79.88333299999999,16/01/2022
Imbabura,476257,20310,192,0.3626780000000000,-78.13066700000000,16/01/2022
Loja,521154,20880,185,-3.983333000000000,-79.20000000000000,16/01/2022
Los Ríos,921763,15416,142,-1.800000000000000,-79.53333300000000,16/01/2022
Manabí,1562079,42168,749,-1.056181000000000,-80.45521700000000,16/01/2022
Morona Santiago,196535,8075,45,-2.300000000000000,-78.11666700000001,16/01/2022
Napo,133705,5094,41,-0.9890000000000000,-77.81590000000000,16/01/2022
Orellana,161338,4460,20,-0.4666670000000000,-76.96666700000000,16/01/2022
Pastaza,114202,4095,19,-1.066667000000000,-78.00111099999999,16/01/2022
Pichincha,3228233,220441,1657,-0.2186110000000000,-78.50972200000000,16/01/2022
Santa Elena,401178,5520,75,-2.226700000000000,-80.85830000000000,16/01/2022
Sto. Domingo Tsáchilas,511151,13769,26,-0.2541670000000000,-79.17194400000000,16/01/2022
Sucumbíos,230503,7386,34,0.08472200000000002,-76.88277800000000,16/01/2022
Tungurahua,590600,18275,283,-1.241667000000000,-78.61972200000000,16/01/2022
Zamora Chinchipe,120416,3577,20,-4.120000000000000,-78.80000000000000,16/01/2022
Azuay,881394,31487,116,-2.897414000000000,-79.00448100000000,17/01/2022
Bolívar,209933,8959,51,-1.605556000000000,-79.00305600000000,17/01/2022
Carchi,186869,10554,19,0.8121800000000000,-77.71633000000000,17/01/2022
Cañar,281396,8807,52,-2.733333000000000,-78.83333300000000,17/01/2022
Chimborazo,524004,11066,65,-1.674347000000000,-78.64829400000001,17/01/2022
Cotopaxi,488716,13986,13,-0.9333330000000000,-78.61666700000001,17/01/2022
El Oro,715751,34071,1439,-3.266667000000000,-79.96666700000000,17/01/2022
Esmeraldas,591083,11336,56,1.050000000000000,-79.20000000000000,17/01/2022
Galápagos,33042,2062,7,-0.7999999999999999,-89.40000000000001,17/01/2022
Guayas,4387434,105648,565,-2.183333000000000,-79.88333299999999,17/01/2022
Imbabura,476257,20511,201,0.3626780000000000,-78.13066700000000,17/01/2022
Loja,521154,21087,207,-3.983333000000000,-79.20000000000000,17/01/2022
Los Ríos,921763,15460,44,-1.800000000000000,-79.53333300000000,17/01/2022
Manabí,1562079,42505,337,-1.056181000000000,-80.45521700000000,17/01/2022
Morona Santiago,196535,8101,26,-2.300000000000000,-78.11666700000001,17/01/2022
Napo,133705,5139,45,-0.9890000000000000,-77.81590000000000,17/01/2022
Orellana,161338,4481,21,-0.4666670000000000,-76.96666700000000,17/01/2022
Pastaza,114202,4105,10,-1.066667000000000,-78.00111099999999,17/01/2022
Pichincha,3228233,221417,976,-0.2186110000000000,-78.50972200000000,17/01/2022
Santa Elena,401178,5544,24,-2.226700000000000,-80.85830000000000,17/01/2022
Sto. Domingo Tsáchilas,511151,13780,11,-0.2541670000000000,-79.17194400000000,17/01/2022
Sucumbíos,230503,7414,28,0.08472200000000002,-76.88277800000000,17/01/2022
Tungurahua,590600,18398,123,-1.241667000000000,-78.61972200000000,17/01/2022
Zamora Chinchipe,120416,3589,12,-4.120000000000000,-78.80000000000000,17/01/2022
Azuay,881394,31767,280,-2.897414000000000,-79.00448100000000,18/01/2022
Bolívar,209933,9098,139,-1.605556000000000,-79.00305600000000,18/01/2022
Carchi,186869,10633,79,0.8121800000000000,-77.71633000000000,18/01/2022
Cañar,281396,9051,244,-2.733333000000000,-78.83333300000000,18/01/2022
Chimborazo,524004,11290,224,-1.674347000000000,-78.64829400000001,18/01/2022
Cotopaxi,488716,14145,159,-0.9333330000000000,-78.61666700000001,18/01/2022
El Oro,715751,35683,1612,-3.266667000000000,-79.96666700000000,18/01/2022
Esmeraldas,591083,11439,103,1.050000000000000,-79.20000000000000,18/01/2022
Galápagos,33042,2114,52,-0.7999999999999999,-89.40000000000001,18/01/2022
Guayas,4387434,107817,2169,-2.183333000000000,-79.88333299999999,18/01/2022
Imbabura,476257,20815,304,0.3626780000000000,-78.13066700000000,18/01/2022
Loja,521154,21384,297,-3.983333000000000,-79.20000000000000,18/01/2022
Los Ríos,921763,15654,194,-1.800000000000000,-79.53333300000000,18/01/2022
Manabí,1562079,43016,511,-1.056181000000000,-80.45521700000000,18/01/2022
Morona Santiago,196535,8216,115,-2.300000000000000,-78.11666700000001,18/01/2022
Napo,133705,5285,146,-0.9890000000000000,-77.81590000000000,18/01/2022
Orellana,161338,4537,56,-0.4666670000000000,-76.96666700000000,18/01/2022
Pastaza,114202,4141,36,-1.066667000000000,-78.00111099999999,18/01/2022
Pichincha,3228233,223708,2291,-0.2186110000000000,-78.50972200000000,18/01/2022
Santa Elena,401178,5597,53,-2.226700000000000,-80.85830000000000,18/01/2022
Sto. Domingo Tsáchilas,511151,13851,71,-0.2541670000000000,-79.17194400000000,18/01/2022
Sucumbíos,230503,7459,45,0.08472200000000002,-76.88277800000000,18/01/2022
Tungurahua,590600,18776,378,-1.241667000000000,-78.61972200000000,18/01/2022
Zamora Chinchipe,120416,3659,70,-4.120000000000000,-78.80000000000000,18/01/2022
Azuay,881394,31980,213,-2.897414000000000,-79.00448100000000,19/01/2022
Bolívar,209933,9238,140,-1.605556000000000,-79.00305600000000,19/01/2022
Carchi,186869,10709,76,0.8121800000000000,-77.71633000000000,19/01/2022
Cañar,281396,9228,177,-2.733333000000000,-78.83333300000000,19/01/2022
Chimborazo,524004,11506,216,-1.674347000000000,-78.64829400000001,19/01/2022
Cotopaxi,488716,14296,151,-0.9333330000000000,-78.61666700000001,19/01/2022
El Oro,715751,36878,1195,-3.266667000000000,-79.96666700000000,19/01/2022
Esmeraldas,591083,11559,120,1.050000000000000,-79.20000000000000,19/01/2022
Galápagos,33042,2178,64,-0.7999999999999999,-89.40000000000001,19/01/2022
Guayas,4387434,110829,3012,-2.183333000000000,-79.88333299999999,19/01/2022
Imbabura,476257,21009,194,0.3626780000000000,-78.13066700000000,19/01/2022
Loja,521154,21760,376,-3.983333000000000,-79.20000000000000,19/01/2022
Los Ríos,921763,15803,149,-1.800000000000000,-79.53333300000000,19/01/2022
Manabí,1562079,43504,488,-1.056181000000000,-80.45521700000000,19/01/2022
Morona Santiago,196535,8350,134,-2.300000000000000,-78.11666700000001,19/01/2022
Napo,133705,5429,144,-0.9890000000000000,-77.81590000000000,19/01/2022
Orellana,161338,4609,72,-0.4666670000000000,-76.96666700000000,19/01/2022
Pastaza,114202,4193,52,-1.066667000000000,-78.00111099999999,19/01/2022
Pichincha,3228233,226488,2780,-0.2186110000000000,-78.50972200000000,19/01/2022
Santa Elena,401178,5691,94,-2.226700000000000,-80.85830000000000,19/01/2022
Sto. Domingo Tsáchilas,511151,13931,80,-0.2541670000000000,-79.17194400000000,19/01/2022
Sucumbíos,230503,7541,82,0.08472200000000002,-76.88277800000000,19/01/2022
Tungurahua,590600,19088,312,-1.241667000000000,-78.61972200000000,19/01/2022
Zamora Chinchipe,120416,3760,101,-4.120000000000000,-78.80000000000000,19/01/2022
Azuay,881394,32156,176,-2.897414000000000,-79.00448100000000,20/01/2022
Bolívar,209933,9361,123,-1.605556000000000,-79.00305600000000,20/01/2022
Carchi,186869,10814,105,0.8121800000000000,-77.71633000000000,20/01/2022
Cañar,281396,9372,144,-2.733333000000000,-78.83333300000000,20/01/2022
Chimborazo,524004,11702,196,-1.674347000000000,-78.64829400000001,20/01/2022
Cotopaxi,488716,14476,180,-0.9333330000000000,-78.61666700000001,20/01/2022
El Oro,715751,37652,774,-3.266667000000000,-79.96666700000000,20/01/2022
Esmeraldas,591083,11701,142,1.050000000000000,-79.20000000000000,20/01/2022
Galápagos,33042,2260,82,-0.7999999999999999,-89.40000000000001,20/01/2022
Guayas,4387434,112490,1661,-2.183333000000000,-79.88333299999999,20/01/2022
Imbabura,476257,21239,230,0.3626780000000000,-78.13066700000000,20/01/2022
Loja,521154,22083,323,-3.983333000000000,-79.20000000000000,20/01/2022
Los Ríos,921763,15891,88,-1.800000000000000,-79.53333300000000,20/01/2022
Manabí,1562079,44134,630,-1.056181000000000,-80.45521700000000,20/01/2022
Morona Santiago,196535,8484,134,-2.300000000000000,-78.11666700000001,20/01/2022
Napo,133705,5554,125,-0.9890000000000000,-77.81590000000000,20/01/2022
Orellana,161338,4669,60,-0.4666670000000000,-76.96666700000000,20/01/2022
Pastaza,114202,4248,55,-1.066667000000000,-78.00111099999999,20/01/2022
Pichincha,3228233,228975,2487,-0.2186110000000000,-78.50972200000000,20/01/2022
Santa Elena,401178,5752,61,-2.226700000000000,-80.85830000000000,20/01/2022
Sto. Domingo Tsáchilas,511151,14017,86,-0.2541670000000000,-79.17194400000000,20/01/2022
Sucumbíos,230503,7696,155,0.08472200000000002,-76.88277800000000,20/01/2022
Tungurahua,590600,19448,360,-1.241667000000000,-78.61972200000000,20/01/2022
Zamora Chinchipe,120416,3871,111,-4.120000000000000,-78.80000000000000,20/01/2022
Azuay,881394,32417,261,-2.897414000000000,-79.00448100000000,21/01/2022
Bolívar,209933,9467,106,-1.605556000000000,-79.00305600000000,21/01/2022
Carchi,186869,10930,116,0.8121800000000000,-77.71633000000000,21/01/2022
Cañar,281396,9547,175,-2.733333000000000,-78.83333300000000,21/01/2022
Chimborazo,524004,11921,219,-1.674347000000000,-78.64829400000001,21/01/2022
Cotopaxi,488716,14637,161,-0.9333330000000000,-78.61666700000001,21/01/2022
El Oro,715751,38118,466,-3.266667000000000,-79.96666700000000,21/01/2022
Esmeraldas,591083,11779,78,1.050000000000000,-79.20000000000000,21/01/2022
Galápagos,33042,2322,62,-0.7999999999999999,-89.40000000000001,21/01/2022
Guayas,4387434,113348,858,-2.183333000000000,-79.88333299999999,21/01/2022
Imbabura,476257,21585,346,0.3626780000000000,-78.13066700000000,21/01/2022
Loja,521154,22430,347,-3.983333000000000,-79.20000000000000,21/01/2022
Los Ríos,921763,15959,68,-1.800000000000000,-79.53333300000000,21/01/2022
Manabí,1562079,44645,511,-1.056181000000000,-80.45521700000000,21/01/2022
Morona Santiago,196535,8609,125,-2.300000000000000,-78.11666700000001,21/01/2022
Napo,133705,5638,84,-0.9890000000000000,-77.81590000000000,21/01/2022
Orellana,161338,4732,63,-0.4666670000000000,-76.96666700000000,21/01/2022
Pastaza,114202,4270,22,-1.066667000000000,-78.00111099999999,21/01/2022
Pichincha,3228233,231028,2053,-0.2186110000000000,-78.50972200000000,21/01/2022
Santa Elena,401178,5791,39,-2.226700000000000,-80.85830000000000,21/01/2022
Sto. Domingo Tsáchilas,511151,14097,80,-0.2541670000000000,-79.17194400000000,21/01/2022
Sucumbíos,230503,7752,56,0.08472200000000002,-76.88277800000000,21/01/2022
Tungurahua,590600,19721,273,-1.241667000000000,-78.61972200000000,21/01/2022
Zamora Chinchipe,120416,3921,50,-4.120000000000000,-78.80000000000000,21/01/2022
Azuay,881394,32695,278,-2.897414000000000,-79.00448100000000,22/01/2022
Bolívar,209933,9594,127,-1.605556000000000,-79.00305600000000,22/01/2022
Carchi,186869,10973,43,0.8121800000000000,-77.71633000000000,22/01/2022
Cañar,281396,9756,209,-2.733333000000000,-78.83333300000000,22/01/2022
Chimborazo,524004,12250,329,-1.674347000000000,-78.64829400000001,22/01/2022
Cotopaxi,488716,14902,265,-0.9333330000000000,-78.61666700000001,22/01/2022
El Oro,715751,38861,743,-3.266667000000000,-79.96666700000000,22/01/2022
Esmeraldas,591083,11954,175,1.050000000000000,-79.20000000000000,22/01/2022
Galápagos,33042,2349,27,-0.7999999999999999,-89.40000000000001,22/01/2022
Guayas,4387434,115519,2171,-2.183333000000000,-79.88333299999999,22/01/2022
Imbabura,476257,21863,278,0.3626780000000000,-78.13066700000000,22/01/2022
Loja,521154,22835,405,-3.983333000000000,-79.20000000000000,22/01/2022
Los Ríos,921763,16068,109,-1.800000000000000,-79.53333300000000,22/01/2022
Manabí,1562079,45378,733,-1.056181000000000,-80.45521700000000,22/01/2022
Morona Santiago,196535,8704,95,-2.300000000000000,-78.11666700000001,22/01/2022
Napo,133705,5713,75,-0.9890000000000000,-77.81590000000000,22/01/2022
Orellana,161338,4769,37,-0.4666670000000000,-76.96666700000000,22/01/2022
Pastaza,114202,4325,55,-1.066667000000000,-78.00111099999999,22/01/2022
Pichincha,3228233,234031,3003,-0.2186110000000000,-78.50972200000000,22/01/2022
Santa Elena,401178,5868,77,-2.226700000000000,-80.85830000000000,22/01/2022
Sto. Domingo Tsáchilas,511151,14472,375,-0.2541670000000000,-79.17194400000000,22/01/2022
Sucumbíos,230503,7891,139,0.08472200000000002,-76.88277800000000,22/01/2022
Tungurahua,590600,20213,492,-1.241667000000000,-78.61972200000000,22/01/2022
Zamora Chinchipe,120416,3980,59,-4.120000000000000,-78.80000000000000,22/01/2022
Azuay,881394,32832,137,-2.897414000000000,-79.00448100000000,23/01/2022
Bolívar,209933,9691,97,-1.605556000000000,-79.00305600000000,23/01/2022
Carchi,186869,11002,29,0.8121800000000000,-77.71633000000000,23/01/2022
Cañar,281396,10003,247,-2.733333000000000,-78.83333300000000,23/01/2022
Chimborazo,524004,12431,181,-1.674347000000000,-78.64829400000001,23/01/2022
Cotopaxi,488716,14994,92,-0.9333330000000000,-78.61666700000001,23/01/2022
El Oro,715751,39751,890,-3.266667000000000,-79.96666700000000,23/01/2022
Esmeraldas,591083,12116,162,1.050000000000000,-79.20000000000000,23/01/2022
Galápagos,33042,2365,16,-0.7999999999999999,-89.40000000000001,23/01/2022
Guayas,4387434,117225,1706,-2.183333000000000,-79.88333299999999,23/01/2022
Imbabura,476257,22081,218,0.3626780000000000,-78.13066700000000,23/01/2022
Loja,521154,23190,355,-3.983333000000000,-79.20000000000000,23/01/2022
Los Ríos,921763,16142,74,-1.800000000000000,-79.53333300000000,23/01/2022
Manabí,1562079,45738,360,-1.056181000000000,-80.45521700000000,23/01/2022
Morona Santiago,196535,8724,20,-2.300000000000000,-78.11666700000001,23/01/2022
Napo,133705,5735,22,-0.9890000000000000,-77.81590000000000,23/01/2022
Orellana,161338,4819,50,-0.4666670000000000,-76.96666700000000,23/01/2022
Pastaza,114202,4343,18,-1.066667000000000,-78.00111099999999,23/01/2022
Pichincha,3228233,235362,1331,-0.2186110000000000,-78.50972200000000,23/01/2022
Santa Elena,401178,5920,52,-2.226700000000000,-80.85830000000000,23/01/2022
Sto. Domingo Tsáchilas,511151,14577,105,-0.2541670000000000,-79.17194400000000,23/01/2022
Sucumbíos,230503,7920,29,0.08472200000000002,-76.88277800000000,23/01/2022
Tungurahua,590600,20407,194,-1.241667000000000,-78.61972200000000,23/01/2022
Zamora Chinchipe,120416,4014,34,-4.120000000000000,-78.80000000000000,23/01/2022
Azuay,881394,32953,121,-2.897414000000000,-79.00448100000000,24/01/2022
Bolívar,209933,9725,34,-1.605556000000000,-79.00305600000000,24/01/2022
Carchi,186869,11010,8,0.8121800000000000,-77.71633000000000,24/01/2022
Cañar,281396,10080,77,-2.733333000000000,-78.83333300000000,24/01/2022
Chimborazo,524004,12527,96,-1.674347000000000,-78.64829400000001,24/01/2022
Cotopaxi,488716,15066,72,-0.9333330000000000,-78.61666700000001,24/01/2022
El Oro,715751,40037,286,-3.266667000000000,-79.96666700000000,24/01/2022
Esmeraldas,591083,12209,93,1.050000000000000,-79.20000000000000,24/01/2022
Galápagos,33042,2384,19,-0.7999999999999999,-89.40000000000001,24/01/2022
Guayas,4387434,117408,183,-2.183333000000000,-79.88333299999999,24/01/2022
Imbabura,476257,22201,120,0.3626780000000000,-78.13066700000000,24/01/2022
Loja,521154,23385,195,-3.983333000000000,-79.20000000000000,24/01/2022
Los Ríos,921763,16157,15,-1.800000000000000,-79.53333300000000,24/01/2022
Manabí,1562079,45878,140,-1.056181000000000,-80.45521700000000,24/01/2022
Morona Santiago,196535,8768,44,-2.300000000000000,-78.11666700000001,24/01/2022
Napo,133705,5762,27,-0.9890000000000000,-77.81590000000000,24/01/2022
Orellana,161338,4946,127,-0.4666670000000000,-76.96666700000000,24/01/2022
Pastaza,114202,4357,14,-1.066667000000000,-78.00111099999999,24/01/2022
Pichincha,3228233,236157,795,-0.2186110000000000,-78.50972200000000,24/01/2022
Santa Elena,401178,5959,39,-2.226700000000000,-80.85830000000000,24/01/2022
Sto. Domingo Tsáchilas,511151,14622,45,-0.2541670000000000,-79.17194400000000,24/01/2022
Sucumbíos,230503,7934,14,0.08472200000000002,-76.88277800000000,24/01/2022
Tungurahua,590600,20520,113,-1.241667000000000,-78.61972200000000,24/01/2022
Zamora Chinchipe,120416,4023,9,-4.120000000000000,-78.80000000000000,24/01/2022
Azuay,881394,33155,202,-2.897414000000000,-79.00448100000000,25/01/2022
Bolívar,209933,9808,83,-1.605556000000000,-79.00305600000000,25/01/2022
Carchi,186869,11045,35,0.8121800000000000,-77.71633000000000,25/01/2022
Cañar,281396,10347,267,-2.733333000000000,-78.83333300000000,25/01/2022
Chimborazo,524004,12742,215,-1.674347000000000,-78.64829400000001,25/01/2022
Cotopaxi,488716,15216,150,-0.9333330000000000,-78.61666700000001,25/01/2022
El Oro,715751,40656,619,-3.266667000000000,-79.96666700000000,25/01/2022
Esmeraldas,591083,12457,248,1.050000000000000,-79.20000000000000,25/01/2022
Galápagos,33042,2403,19,-0.7999999999999999,-89.40000000000001,25/01/2022
Guayas,4387434,118982,1574,-2.183333000000000,-79.88333299999999,25/01/2022
Imbabura,476257,22377,176,0.3626780000000000,-78.13066700000000,25/01/2022
Loja,521154,23960,575,-3.983333000000000,-79.20000000000000,25/01/2022
Los Ríos,921763,16237,80,-1.800000000000000,-79.53333300000000,25/01/2022
Manabí,1562079,46727,849,-1.056181000000000,-80.45521700000000,25/01/2022
Morona Santiago,196535,8929,161,-2.300000000000000,-78.11666700000001,25/01/2022
Napo,133705,5895,133,-0.9890000000000000,-77.81590000000000,25/01/2022
Orellana,161338,5003,57,-0.4666670000000000,-76.96666700000000,25/01/2022
Pastaza,114202,4373,16,-1.066667000000000,-78.00111099999999,25/01/2022
Pichincha,3228233,237922,1765,-0.2186110000000000,-78.50972200000000,25/01/2022
Santa Elena,401178,5980,21,-2.226700000000000,-80.85830000000000,25/01/2022
Sto. Domingo Tsáchilas,511151,14778,156,-0.2541670000000000,-79.17194400000000,25/01/2022
