provincia,poblacion,total,nuevas,probables,lat,lng,created_at
Carchi,186869,140,2,2,0.8121800000000000,-77.71633000000000,15/01/2021
Cañar,281396,104,0,6,-2.733333000000000,-78.83333300000000,15/01/2021
Chimborazo,524004,360,0,124,-1.674347000000000,-78.64829400000001,15/01/2021
Cotopaxi,488716,325,0,65,-0.9333330000000000,-78.61666700000001,15/01/2021
El Oro,715751,584,1,211,-3.266667000000000,-79.96666700000000,15/01/2021
Esmeraldas,591083,242,0,55,1.050000000000000,-79.20000000000000,15/01/2021
Galápagos,33042,6,0,2,-0.7999999999999999,-89.40000000000001,15/01/2021
Guayas,4387434,1867,1,1694,-2.183333000000000,-79.88333299999999,15/01/2021
Imbabura,476257,221,0,17,0.3626780000000000,-78.13066700000000,15/01/2021
Loja,521154,247,0,47,-3.983333000000000,-79.20000000000000,15/01/2021
Los Ríos,921763,363,0,242,-1.800000000000000,-79.53333300000000,15/01/2021
Manabí,1562079,1348,7,1063,-1.056181000000000,-80.45521700000000,15/01/2021
Morona Santiago,196535,37,0,0,-2.300000000000000,-78.11666700000001,15/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,15/01/2021
Orellana,161338,53,0,18,-0.4666670000000000,-76.96666700000000,15/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,15/01/2021
Pichincha,3228233,2044,8,289,-0.2186110000000000,-78.50972200000000,15/01/2021
Santa Elena,401178,389,0,280,-2.226700000000000,-80.85830000000000,15/01/2021
Sto. Domingo Tsáchilas,511151,387,1,118,-0.2541670000000000,-79.17194400000000,15/01/2021
Sucumbíos,230503,101,0,3,0.08472200000000002,-76.88277800000000,15/01/2021
Tungurahua,590600,351,0,312,-1.241667000000000,-78.61972200000000,15/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,15/01/2021
Azuay,881394,228,1,20,-2.897414000000000,-79.00448100000000,16/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,16/01/2021
Carchi,186869,141,1,2,0.8121800000000000,-77.71633000000000,16/01/2021
Cañar,281396,105,1,6,-2.733333000000000,-78.83333300000000,16/01/2021
Chimborazo,524004,361,1,124,-1.674347000000000,-78.64829400000001,16/01/2021
Cotopaxi,488716,326,1,65,-0.9333330000000000,-78.61666700000001,16/01/2021
El Oro,715751,585,1,211,-3.266667000000000,-79.96666700000000,16/01/2021
Esmeraldas,591083,242,0,55,1.050000000000000,-79.20000000000000,16/01/2021
Galápagos,33042,6,0,2,-0.7999999999999999,-89.40000000000001,16/01/2021
Guayas,4387434,1868,1,1694,-2.183333000000000,-79.88333299999999,16/01/2021
Imbabura,476257,222,1,17,0.3626780000000000,-78.13066700000000,16/01/2021
Loja,521154,247,0,47,-3.983333000000000,-79.20000000000000,16/01/2021
Los Ríos,921763,363,0,242,-1.800000000000000,-79.53333300000000,16/01/2021
Manabí,1562079,1354,6,1064,-1.056181000000000,-80.45521700000000,16/01/2021
Morona Santiago,196535,37,0,0,-2.300000000000000,-78.11666700000001,16/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,16/01/2021
Orellana,161338,53,0,18,-0.4666670000000000,-76.96666700000000,16/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,16/01/2021
Pichincha,3228233,2061,17,289,-0.2186110000000000,-78.50972200000000,16/01/2021
Santa Elena,401178,392,3,280,-2.226700000000000,-80.85830000000000,16/01/2021
Sto. Domingo Tsáchilas,511151,393,6,118,-0.2541670000000000,-79.17194400000000,16/01/2021
Sucumbíos,230503,101,0,3,0.08472200000000002,-76.88277800000000,16/01/2021
Tungurahua,590600,353,2,312,-1.241667000000000,-78.61972200000000,16/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,16/01/2021
Azuay,881394,228,0,20,-2.897414000000000,-79.00448100000000,17/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,17/01/2021
Carchi,186869,141,0,2,0.8121800000000000,-77.71633000000000,17/01/2021
Cañar,281396,105,0,6,-2.733333000000000,-78.83333300000000,17/01/2021
Chimborazo,524004,361,0,124,-1.674347000000000,-78.64829400000001,17/01/2021
Cotopaxi,488716,326,0,65,-0.9333330000000000,-78.61666700000001,17/01/2021
El Oro,715751,585,0,211,-3.266667000000000,-79.96666700000000,17/01/2021
Esmeraldas,591083,242,0,55,1.050000000000000,-79.20000000000000,17/01/2021
Galápagos,33042,6,0,2,-0.7999999999999999,-89.40000000000001,17/01/2021
Guayas,4387434,1870,2,1694,-2.183333000000000,-79.88333299999999,17/01/2021
Imbabura,476257,222,0,17,0.3626780000000000,-78.13066700000000,17/01/2021
Loja,521154,247,0,47,-3.983333000000000,-79.20000000000000,17/01/2021
Los Ríos,921763,363,0,242,-1.800000000000000,-79.53333300000000,17/01/2021
Manabí,1562079,1355,1,1064,-1.056181000000000,-80.45521700000000,17/01/2021
Morona Santiago,196535,37,0,0,-2.300000000000000,-78.11666700000001,17/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,17/01/2021
Orellana,161338,53,0,18,-0.4666670000000000,-76.96666700000000,17/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,17/01/2021
Pichincha,3228233,2061,0,289,-0.2186110000000000,-78.50972200000000,17/01/2021
Santa Elena,401178,392,0,280,-2.226700000000000,-80.85830000000000,17/01/2021
Sto. Domingo Tsáchilas,511151,393,0,118,-0.2541670000000000,-79.17194400000000,17/01/2021
Sucumbíos,230503,101,0,3,0.08472200000000002,-76.88277800000000,17/01/2021
Tungurahua,590600,353,0,312,-1.241667000000000,-78.61972200000000,17/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,17/01/2021
Azuay,881394,228,0,20,-2.897414000000000,-79.00448100000000,18/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,18/01/2021
Carchi,186869,141,0,2,0.8121800000000000,-77.71633000000000,18/01/2021
Cañar,281396,105,0,6,-2.733333000000000,-78.83333300000000,18/01/2021
Chimborazo,524004,361,0,124,-1.674347000000000,-78.64829400000001,18/01/2021
Cotopaxi,488716,326,0,65,-0.9333330000000000,-78.61666700000001,18/01/2021
El Oro,715751,585,0,211,-3.266667000000000,-79.96666700000000,18/01/2021
Esmeraldas,591083,242,0,55,1.050000000000000,-79.20000000000000,18/01/2021
Galápagos,33042,6,0,2,-0.7999999999999999,-89.40000000000001,18/01/2021
Guayas,4387434,1872,2,1694,-2.183333000000000,-79.88333299999999,18/01/2021
Imbabura,476257,222,0,17,0.3626780000000000,-78.13066700000000,18/01/2021
Loja,521154,247,0,47,-3.983333000000000,-79.20000000000000,18/01/2021
Los Ríos,921763,363,0,242,-1.800000000000000,-79.53333300000000,18/01/2021
Manabí,1562079,1356,1,1064,-1.056181000000000,-80.45521700000000,18/01/2021
Morona Santiago,196535,37,0,0,-2.300000000000000,-78.11666700000001,18/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,18/01/2021
Orellana,161338,53,0,18,-0.4666670000000000,-76.96666700000000,18/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,18/01/2021
Pichincha,3228233,2061,0,289,-0.2186110000000000,-78.50972200000000,18/01/2021
Santa Elena,401178,392,0,280,-2.226700000000000,-80.85830000000000,18/01/2021
Sto. Domingo Tsáchilas,511151,393,0,118,-0.2541670000000000,-79.17194400000000,18/01/2021
Sucumbíos,230503,101,0,3,0.08472200000000002,-76.88277800000000,18/01/2021
Tungurahua,590600,353,0,312,-1.241667000000000,-78.61972200000000,18/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,18/01/2021
Azuay,881394,245,17,20,-2.897414000000000,-79.00448100000000,19/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,19/01/2021
Carchi,186869,148,7,2,0.8121800000000000,-77.71633000000000,19/01/2021
Cañar,281396,108,3,6,-2.733333000000000,-78.83333300000000,19/01/2021
Chimborazo,524004,363,2,124,-1.674347000000000,-78.64829400000001,19/01/2021
Cotopaxi,488716,328,2,65,-0.9333330000000000,-78.61666700000001,19/01/2021
El Oro,715751,594,9,211,-3.266667000000000,-79.96666700000000,19/01/2021
Esmeraldas,591083,243,1,55,1.050000000000000,-79.20000000000000,19/01/2021
Galápagos,33042,6,0,2,-0.7999999999999999,-89.40000000000001,19/01/2021
Guayas,4387434,1874,2,1695,-2.183333000000000,-79.88333299999999,19/01/2021
Imbabura,476257,222,0,17,0.3626780000000000,-78.13066700000000,19/01/2021
Loja,521154,247,0,47,-3.983333000000000,-79.20000000000000,19/01/2021
Los Ríos,921763,363,0,242,-1.800000000000000,-79.53333300000000,19/01/2021
Manabí,1562079,1357,1,1065,-1.056181000000000,-80.45521700000000,19/01/2021
Morona Santiago,196535,38,1,0,-2.300000000000000,-78.11666700000001,19/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,19/01/2021
Orellana,161338,54,1,18,-0.4666670000000000,-76.96666700000000,19/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,19/01/2021
Pichincha,3228233,2063,2,289,-0.2186110000000000,-78.50972200000000,19/01/2021
Santa Elena,401178,392,0,280,-2.226700000000000,-80.85830000000000,19/01/2021
Sto. Domingo Tsáchilas,511151,398,5,118,-0.2541670000000000,-79.17194400000000,19/01/2021
Sucumbíos,230503,102,1,3,0.08472200000000002,-76.88277800000000,19/01/2021
Tungurahua,590600,357,4,312,-1.241667000000000,-78.61972200000000,19/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,19/01/2021
Azuay,881394,245,0,20,-2.897414000000000,-79.00448100000000,20/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,20/01/2021
Carchi,186869,148,0,2,0.8121800000000000,-77.71633000000000,20/01/2021
Cañar,281396,108,0,6,-2.733333000000000,-78.83333300000000,20/01/2021
Chimborazo,524004,365,2,124,-1.674347000000000,-78.64829400000001,20/01/2021
Cotopaxi,488716,328,0,65,-0.9333330000000000,-78.61666700000001,20/01/2021
El Oro,715751,594,0,211,-3.266667000000000,-79.96666700000000,20/01/2021
Esmeraldas,591083,243,0,55,1.050000000000000,-79.20000000000000,20/01/2021
Galápagos,33042,7,1,2,-0.7999999999999999,-89.40000000000001,20/01/2021
Guayas,4387434,1877,3,1695,-2.183333000000000,-79.88333299999999,20/01/2021
Imbabura,476257,222,0,17,0.3626780000000000,-78.13066700000000,20/01/2021
Loja,521154,248,1,47,-3.983333000000000,-79.20000000000000,20/01/2021
Los Ríos,921763,363,0,242,-1.800000000000000,-79.53333300000000,20/01/2021
Manabí,1562079,1360,3,1067,-1.056181000000000,-80.45521700000000,20/01/2021
Morona Santiago,196535,38,0,0,-2.300000000000000,-78.11666700000001,20/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,20/01/2021
Orellana,161338,54,0,18,-0.4666670000000000,-76.96666700000000,20/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,20/01/2021
Pichincha,3228233,2075,12,307,-0.2186110000000000,-78.50972200000000,20/01/2021
Santa Elena,401178,393,1,280,-2.226700000000000,-80.85830000000000,20/01/2021
Sto. Domingo Tsáchilas,511151,398,0,118,-0.2541670000000000,-79.17194400000000,20/01/2021
Sucumbíos,230503,102,0,3,0.08472200000000002,-76.88277800000000,20/01/2021
Tungurahua,590600,369,12,312,-1.241667000000000,-78.61972200000000,20/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,20/01/2021
Azuay,881394,247,2,20,-2.897414000000000,-79.00448100000000,21/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,21/01/2021
Carchi,186869,149,1,2,0.8121800000000000,-77.71633000000000,21/01/2021
Cañar,281396,108,0,6,-2.733333000000000,-78.83333300000000,21/01/2021
Chimborazo,524004,366,1,124,-1.674347000000000,-78.64829400000001,21/01/2021
Cotopaxi,488716,328,0,67,-0.9333330000000000,-78.61666700000001,21/01/2021
El Oro,715751,598,4,213,-3.266667000000000,-79.96666700000000,21/01/2021
Esmeraldas,591083,245,2,56,1.050000000000000,-79.20000000000000,21/01/2021
Galápagos,33042,7,0,2,-0.7999999999999999,-89.40000000000001,21/01/2021
Guayas,4387434,1895,18,1697,-2.183333000000000,-79.88333299999999,21/01/2021
Imbabura,476257,224,2,17,0.3626780000000000,-78.13066700000000,21/01/2021
Loja,521154,249,1,48,-3.983333000000000,-79.20000000000000,21/01/2021
Los Ríos,921763,363,0,242,-1.800000000000000,-79.53333300000000,21/01/2021
Manabí,1562079,1372,12,1070,-1.056181000000000,-80.45521700000000,21/01/2021
Morona Santiago,196535,38,0,0,-2.300000000000000,-78.11666700000001,21/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,21/01/2021
Orellana,161338,55,1,19,-0.4666670000000000,-76.96666700000000,21/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,21/01/2021
Pichincha,3228233,2082,7,309,-0.2186110000000000,-78.50972200000000,21/01/2021
Santa Elena,401178,404,11,280,-2.226700000000000,-80.85830000000000,21/01/2021
Sto. Domingo Tsáchilas,511151,401,3,118,-0.2541670000000000,-79.17194400000000,21/01/2021
Sucumbíos,230503,106,4,3,0.08472200000000002,-76.88277800000000,21/01/2021
Tungurahua,590600,373,4,314,-1.241667000000000,-78.61972200000000,21/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,21/01/2021
Azuay,881394,249,2,20,-2.897414000000000,-79.00448100000000,22/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,22/01/2021
Carchi,186869,153,4,2,0.8121800000000000,-77.71633000000000,22/01/2021
Cañar,281396,108,0,6,-2.733333000000000,-78.83333300000000,22/01/2021
Chimborazo,524004,366,0,124,-1.674347000000000,-78.64829400000001,22/01/2021
Cotopaxi,488716,329,1,72,-0.9333330000000000,-78.61666700000001,22/01/2021
El Oro,715751,602,4,213,-3.266667000000000,-79.96666700000000,22/01/2021
Esmeraldas,591083,246,1,56,1.050000000000000,-79.20000000000000,22/01/2021
Galápagos,33042,7,0,2,-0.7999999999999999,-89.40000000000001,22/01/2021
Guayas,4387434,1910,15,1697,-2.183333000000000,-79.88333299999999,22/01/2021
Imbabura,476257,224,0,17,0.3626780000000000,-78.13066700000000,22/01/2021
Loja,521154,249,0,48,-3.983333000000000,-79.20000000000000,22/01/2021
Los Ríos,921763,364,1,242,-1.800000000000000,-79.53333300000000,22/01/2021
Manabí,1562079,1373,1,1070,-1.056181000000000,-80.45521700000000,22/01/2021
Morona Santiago,196535,38,0,0,-2.300000000000000,-78.11666700000001,22/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,22/01/2021
Orellana,161338,55,0,19,-0.4666670000000000,-76.96666700000000,22/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,22/01/2021
Pichincha,3228233,2082,0,310,-0.2186110000000000,-78.50972200000000,22/01/2021
Santa Elena,401178,405,1,280,-2.226700000000000,-80.85830000000000,22/01/2021
Sto. Domingo Tsáchilas,511151,401,0,118,-0.2541670000000000,-79.17194400000000,22/01/2021
Sucumbíos,230503,106,0,3,0.08472200000000002,-76.88277800000000,22/01/2021
Tungurahua,590600,373,0,314,-1.241667000000000,-78.61972200000000,22/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,22/01/2021
Azuay,881394,249,0,20,-2.897414000000000,-79.00448100000000,23/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,23/01/2021
Carchi,186869,154,1,2,0.8121800000000000,-77.71633000000000,23/01/2021
Cañar,281396,108,0,6,-2.733333000000000,-78.83333300000000,23/01/2021
Chimborazo,524004,366,0,124,-1.674347000000000,-78.64829400000001,23/01/2021
Cotopaxi,488716,330,1,74,-0.9333330000000000,-78.61666700000001,23/01/2021
El Oro,715751,605,3,213,-3.266667000000000,-79.96666700000000,23/01/2021
Esmeraldas,591083,246,0,56,1.050000000000000,-79.20000000000000,23/01/2021
Galápagos,33042,7,0,2,-0.7999999999999999,-89.40000000000001,23/01/2021
Guayas,4387434,1924,14,1699,-2.183333000000000,-79.88333299999999,23/01/2021
Imbabura,476257,228,4,17,0.3626780000000000,-78.13066700000000,23/01/2021
Loja,521154,252,3,48,-3.983333000000000,-79.20000000000000,23/01/2021
Los Ríos,921763,365,1,242,-1.800000000000000,-79.53333300000000,23/01/2021
Manabí,1562079,1374,1,1070,-1.056181000000000,-80.45521700000000,23/01/2021
Morona Santiago,196535,38,0,0,-2.300000000000000,-78.11666700000001,23/01/2021
Napo,133705,79,0,3,-0.9890000000000000,-77.81590000000000,23/01/2021
Orellana,161338,55,0,19,-0.4666670000000000,-76.96666700000000,23/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,23/01/2021
Pichincha,3228233,2083,1,310,-0.2186110000000000,-78.50972200000000,23/01/2021
Santa Elena,401178,406,1,280,-2.226700000000000,-80.85830000000000,23/01/2021
Sto. Domingo Tsáchilas,511151,401,0,118,-0.2541670000000000,-79.17194400000000,23/01/2021
Sucumbíos,230503,106,0,3,0.08472200000000002,-76.88277800000000,23/01/2021
Tungurahua,590600,373,0,314,-1.241667000000000,-78.61972200000000,23/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,23/01/2021
Azuay,881394,249,0,20,-2.897414000000000,-79.00448100000000,24/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,24/01/2021
Carchi,186869,156,2,2,0.8121800000000000,-77.71633000000000,24/01/2021
Cañar,281396,108,0,6,-2.733333000000000,-78.83333300000000,24/01/2021
Chimborazo,524004,366,0,124,-1.674347000000000,-78.64829400000001,24/01/2021
Cotopaxi,488716,331,1,76,-0.9333330000000000,-78.61666700000001,24/01/2021
El Oro,715751,610,5,213,-3.266667000000000,-79.96666700000000,24/01/2021
Esmeraldas,591083,246,0,56,1.050000000000000,-79.20000000000000,24/01/2021
Galápagos,33042,7,0,2,-0.7999999999999999,-89.40000000000001,24/01/2021
Guayas,4387434,1925,1,1699,-2.183333000000000,-79.88333299999999,24/01/2021
Imbabura,476257,228,0,17,0.3626780000000000,-78.13066700000000,24/01/2021
Loja,521154,255,3,48,-3.983333000000000,-79.20000000000000,24/01/2021
Los Ríos,921763,365,0,242,-1.800000000000000,-79.53333300000000,24/01/2021
Manabí,1562079,1378,4,1070,-1.056181000000000,-80.45521700000000,24/01/2021
Morona Santiago,196535,38,0,0,-2.300000000000000,-78.11666700000001,24/01/2021
Napo,133705,80,1,3,-0.9890000000000000,-77.81590000000000,24/01/2021
Orellana,161338,55,0,19,-0.4666670000000000,-76.96666700000000,24/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,24/01/2021
Pichincha,3228233,2083,0,310,-0.2186110000000000,-78.50972200000000,24/01/2021
Santa Elena,401178,406,0,280,-2.226700000000000,-80.85830000000000,24/01/2021
Sto. Domingo Tsáchilas,511151,401,0,118,-0.2541670000000000,-79.17194400000000,24/01/2021
Sucumbíos,230503,107,1,3,0.08472200000000002,-76.88277800000000,24/01/2021
Tungurahua,590600,380,7,314,-1.241667000000000,-78.61972200000000,24/01/2021
Zamora Chinchipe,120416,56,0,1,-4.120000000000000,-78.80000000000000,24/01/2021
Azuay,881394,249,0,20,-2.897414000000000,-79.00448100000000,25/01/2021
Bolívar,209933,73,0,15,-1.605556000000000,-79.00305600000000,25/01/2021
Carchi,186869,156,0,2,0.8121800000000000,-77.71633000000000,25/01/2021
Cañar,281396,108,0,6,-2.733333000000000,-78.83333300000000,25/01/2021
Chimborazo,524004,366,0,125,-1.674347000000000,-78.64829400000001,25/01/2021
Cotopaxi,488716,335,4,77,-0.9333330000000000,-78.61666700000001,25/01/2021
El Oro,715751,615,5,213,-3.266667000000000,-79.96666700000000,25/01/2021
Esmeraldas,591083,246,0,56,1.050000000000000,-79.20000000000000,25/01/2021
Galápagos,33042,8,1,2,-0.7999999999999999,-89.40000000000001,25/01/2021
Guayas,4387434,1925,0,1699,-2.183333000000000,-79.88333299999999,25/01/2021
Imbabura,476257,228,0,17,0.3626780000000000,-78.13066700000000,25/01/2021
Loja,521154,255,0,48,-3.983333000000000,-79.20000000000000,25/01/2021
Los Ríos,921763,365,0,242,-1.800000000000000,-79.53333300000000,25/01/2021
Manabí,1562079,1381,3,1070,-1.056181000000000,-80.45521700000000,25/01/2021
Morona Santiago,196535,38,0,0,-2.300000000000000,-78.11666700000001,25/01/2021
Napo,133705,80,0,3,-0.9890000000000000,-77.81590000000000,25/01/2021
Orellana,161338,55,0,19,-0.4666670000000000,-76.96666700000000,25/01/2021
Pastaza,114202,65,0,17,-1.066667000000000,-78.00111099999999,25/01/2021
Pichincha,3228233,2083,0,310,-0.2186110000000000,-78.50972200000000,25/01/2021
Santa Elena,401178,406,0,280,-2.226700000000000,-80.85830000000000,25/01/2021
Sto. Domingo Tsáchilas,511151,401,0,118,-0.2541670000000000,-79.17194400000000,25/01/2021
